geo type,geography,year,category,value
AHSD,Barre District,2023-01,Prefer to self-describe,0
AHSD,Barre District,2023-01,Unknown,0
AHSD,Bennington District,2023-01,Female,288
AHSD,Bennington District,2023-01,Male,280
AHSD,Bennington District,2023-01,Non-binary,0
AHSD,Bennington District,2023-01,Prefer not to answer,0
AHSD,Bennington District,2023-01,Prefer to self-describe,0
AHSD,Bennington District,2023-01,Unknown,0
AHSD,Brattleboro District,2023-01,Female,159
AHSD,Brattleboro District,2023-01,Male,180
AHSD,Brattleboro District,2023-01,Non-binary,0
AHSD,Brattleboro District,2023-01,Prefer not to answer,0
AHSD,Brattleboro District,2023-01,Prefer to self-describe,0
AHSD,Brattleboro District,2023-01,Unknown,0
AHSD,Burlington District,2023-01,Female,744
AHSD,Burlington District,2023-01,Male,*
AHSD,Burlington District,2023-01,Non-binary,0
AHSD,Burlington District,2023-01,Prefer not to answer,*
AHSD,Burlington District,2023-01,Prefer to self-describe,0
AHSD,Burlington District,2023-01,Unknown,0
AHSD,Hartford District,2023-01,Female,*
AHSD,Hartford District,2023-01,Male,147
AHSD,Hartford District,2023-01,Non-binary,0
AHSD,Hartford District,2023-01,Prefer not to answer,*
AHSD,Hartford District,2023-01,Prefer to self-describe,0
AHSD,Hartford District,2023-01,Unknown,0
AHSD,Middlebury District,2023-01,Female,*
AHSD,Middlebury District,2023-01,Male,198
AHSD,Middlebury District,2023-01,Non-binary,0
AHSD,Middlebury District,2023-01,Prefer not to answer,*
AHSD,Middlebury District,2023-01,Prefer to self-describe,0
AHSD,Middlebury District,2023-01,Unknown,0
AHSD,Morrisville District,2023-01,Female,195
AHSD,Morrisville District,2023-01,Male,192
AHSD,Morrisville District,2023-01,Non-binary,0
AHSD,Morrisville District,2023-01,Prefer not to answer,0
AHSD,Morrisville District,2023-01,Prefer to self-describe,0
AHSD,Morrisville District,2023-01,Unknown,0
AHSD,Newport District,2023-01,Female,197
AHSD,Newport District,2023-01,Male,216
AHSD,Newport District,2023-01,Non-binary,0
AHSD,Newport District,2023-01,Prefer not to answer,0
AHSD,Newport District,2023-01,Prefer to self-describe,0
AHSD,Newport District,2023-01,Unknown,0
AHSD,Rutland District,2023-01,Female,439
AHSD,Rutland District,2023-01,Male,416
AHSD,Rutland District,2023-01,Non-binary,0
AHSD,Rutland District,2023-01,Prefer not to answer,0
AHSD,Rutland District,2023-01,Prefer to self-describe,0
AHSD,Rutland District,2023-01,Unknown,0
AHSD,Springfield District,2023-01,Female,227
AHSD,Springfield District,2023-01,Male,215
AHSD,Springfield District,2023-01,Non-binary,0
AHSD,Springfield District,2023-01,Prefer not to answer,0
AHSD,Springfield District,2023-01,Prefer to self-describe,0
AHSD,Springfield District,2023-01,Unknown,0
AHSD,St. Albans District,2023-01,Female,*
AHSD,St. Albans District,2023-01,Male,305
AHSD,St. Albans District,2023-01,Non-binary,0
AHSD,St. Albans District,2023-01,Prefer not to answer,*
