geo type,geography,year,category,value
county,Essex,2023-02,Unreported,*
county,Franklin,2023-02,Hispanic,*
county,Franklin,2023-02,Native American,0
county,Franklin,2023-02,Non Hispanic,469
county,Franklin,2023-02,Unknown,*
county,Franklin,2023-02,Unreported,56
county,Grand Isle,2023-02,Hispanic,*
county,Grand Isle,2023-02,Native American,0
county,Grand Isle,2023-02,Non Hispanic,59
county,Grand Isle,2023-02,Unknown,0
county,Grand Isle,2023-02,Unreported,*
county,Lamoille,2023-02,Hispanic,*
county,Lamoille,2023-02,Native American,0
county,Lamoille,2023-02,Non Hispanic,338
county,Lamoille,2023-02,Unknown,*
county,Lamoille,2023-02,Unreported,15
county,Orange,2023-02,Hispanic,*
county,Orange,2023-02,Native American,0
county,Orange,2023-02,Non Hispanic,206
county,Orange,2023-02,Unknown,*
county,Orange,2023-02,Unreported,12
county,Orleans,2023-02,Hispanic,*
county,Orleans,2023-02,Native American,0
county,Orleans,2023-02,Non Hispanic,371
county,Orleans,2023-02,Unknown,*
county,Orleans,2023-02,Unreported,32
county,Rutland,2023-02,Hispanic,*
county,Rutland,2023-02,Native American,0
county,Rutland,2023-02,Non Hispanic,778
county,Rutland,2023-02,Unknown,*
county,Rutland,2023-02,Unreported,41
county,Washington,2023-02,Hispanic,*
county,Washington,2023-02,Native American,0
county,Washington,2023-02,Non Hispanic,334
county,Washington,2023-02,Unknown,*
county,Washington,2023-02,Unreported,18
county,Windham,2023-02,Hispanic,*
county,Windham,2023-02,Native American,0
county,Windham,2023-02,Non Hispanic,319
county,Windham,2023-02,Unknown,*
county,Windham,2023-02,Unreported,78
county,Windsor,2023-02,Hispanic,*
county,Windsor,2023-02,Native American,0
county,Windsor,2023-02,Non Hispanic,454
county,Windsor,2023-02,Unknown,*
county,Windsor,2023-02,Unreported,35
county,Addison,2023-01,Hispanic,*
county,Addison,2023-01,Native American,0
county,Addison,2023-01,Non Hispanic,338
county,Addison,2023-01,Unknown,*
county,Addison,2023-01,Unreported,55
