geo type,geography,year,category,value
AHSD,Springfield District,2022-11,Toddler,52
AHSD,St. Albans District,2022-11,Infant,87
AHSD,St. Albans District,2022-11,Preschool,235
AHSD,St. Albans District,2022-11,School,232
AHSD,St. Albans District,2022-11,Toddler,93
AHSD,St. Johnsbury District,2022-11,Infant,97
AHSD,St. Johnsbury District,2022-11,Preschool,256
AHSD,St. Johnsbury District,2022-11,School,220
AHSD,St. Johnsbury District,2022-11,Toddler,77
AHSD,Barre District,2022-10,Infant,61
AHSD,Barre District,2022-10,Preschool,165
AHSD,Barre District,2022-10,School,111
AHSD,Barre District,2022-10,Toddler,52
AHSD,Bennington District,2022-10,Infant,93
AHSD,Bennington District,2022-10,Preschool,269
AHSD,Bennington District,2022-10,School,96
AHSD,Bennington District,2022-10,Toddler,100
AHSD,Brattleboro District,2022-10,Infant,69
AHSD,Brattleboro District,2022-10,Preschool,151
AHSD,Brattleboro District,2022-10,School,59
AHSD,Brattleboro District,2022-10,Toddler,57
AHSD,Burlington District,2022-10,Infant,212
AHSD,Burlington District,2022-10,Preschool,493
AHSD,Burlington District,2022-10,School,487
AHSD,Burlington District,2022-10,Toddler,177
AHSD,Hartford District,2022-10,Infant,50
AHSD,Hartford District,2022-10,Preschool,121
AHSD,Hartford District,2022-10,School,73
AHSD,Hartford District,2022-10,Toddler,35
AHSD,Middlebury District,2022-10,Infant,45
AHSD,Middlebury District,2022-10,Preschool,153
AHSD,Middlebury District,2022-10,School,135
AHSD,Middlebury District,2022-10,Toddler,51
AHSD,Morrisville District,2022-10,Infant,59
AHSD,Morrisville District,2022-10,Preschool,160
AHSD,Morrisville District,2022-10,School,119
AHSD,Morrisville District,2022-10,Toddler,50
AHSD,Newport District,2022-10,Infant,50
AHSD,Newport District,2022-10,Preschool,157
AHSD,Newport District,2022-10,School,133
AHSD,Newport District,2022-10,Toddler,56
AHSD,Rutland District,2022-10,Infant,138
AHSD,Rutland District,2022-10,Preschool,291
AHSD,Rutland District,2022-10,School,292
AHSD,Rutland District,2022-10,Toddler,112
AHSD,Springfield District,2022-10,Infant,72
AHSD,Springfield District,2022-10,Preschool,184
AHSD,Springfield District,2022-10,School,123
AHSD,Springfield District,2022-10,Toddler,57
AHSD,St. Albans District,2022-10,Infant,89
AHSD,St. Albans District,2022-10,Preschool,239
AHSD,St. Albans District,2022-10,School,227
AHSD,St. Albans District,2022-10,Toddler,92
AHSD,St. Johnsbury District,2022-10,Infant,93
AHSD,St. Johnsbury District,2022-10,Preschool,255
AHSD,St. Johnsbury District,2022-10,School,218
AHSD,St. Johnsbury District,2022-10,Toddler,74
AHSD,Barre District,2022-09,Infant,57
AHSD,Barre District,2022-09,Preschool,166
AHSD,Barre District,2022-09,School,106
AHSD,Barre District,2022-09,Toddler,50
AHSD,Bennington District,2022-09,Infant,93
AHSD,Bennington District,2022-09,Preschool,275
AHSD,Bennington District,2022-09,School,108
